"Cb","L","B","T","FlywheelCapacity","GMT","Wt","Disp","Excess","MCR","fuelWt","etaRun","nStarts"
0.3419002310597513,27.997273047275037,11.979260660715227,4.743368804568622,328.8109339158692,3.719474634330643,378.3818464834887,543.9162515161095,165.53440503262078,2365.763095074244,157.2390587657119,0.0031540447046751637,17561.933617415383
0.46928787893988994,48.532335580784164,7.950396295001138,2.194658975781295,673.6867691923813,2.8280801467498504,295.31244768422704,397.3986172113208,102.08616952709377,1408.1062633905806,65.85783958498436,0.008826870241877236,17461.99261351373
0.5576284502652584,45.359000430996524,3.189307686133648,3.1590449650264607,680.5389454423976,-0.2799702923220515,193.71238100925822,254.8359098675697,61.12352885831149,733.1494810440394,46.48583538238111,0.011875892487237881,17408.276464106086
0.3794648655568654,46.23069636816095,6.710563190153567,3.1555737704122695,988.010589694344,1.4579742845243464,255.37757608378098,371.4833163429339,116.10574025915292,813.6668550740702,48.17495844033358,0.011615427056633492,17412.86521382976
0.5353972962045408,39.12248549393423,7.853871354385687,2.678423173846504,550.2452656485284,1.83929605407083,269.2684782636406,440.62140298878137,171.35292472514078,1703.9387370357153,76.87758546237993,0.007548864683001096,17484.507876447227
0.396871430502266,37.479286016097916,4.527842408723252,4.70070658113574,443.3359582697351,-0.0458417945601286,210.05708083751855,316.5888327721564,106.53175193463787,1145.34591311237,58.46257840031182,0.009771379355528256,17445.35272420398
0.3471024468315352,35.45902692837542,11.687138307810436,4.59998916960496,351.05362343233935,3.5969931567223594,377.64804727868744,661.6822450733765,284.0341977946891,2805.6295568834357,109.36308237220395,0.005490266837939339,17520.775223982604
0.45112190997072193,34.41730280020614,6.0948805088820555,3.5235428264280926,894.8525864464034,0.6684545999104166,327.7736990919459,333.4383153700471,5.664616278101221,3589.491964170067,156.09086296544945,0.003603153434880638,17554.02144436099
0.38444497370936487,30.149859207445033,3.8382886546581694,3.1646228220812285,255.03713794732118,0.21412725677953626,158.72740134970547,140.79235188193505,-17.935049467770426,625.554537067307,45.174529311632426,0.011749375378435184,17410.50537927042
0.5193295928271154,28.279859156934084,5.551168268154748,4.740203928109156,766.7571859630009,-0.16218657813638204,317.1829717183864,386.4574915444288,69.27451982604242,3487.1374469601624,165.82087180999144,0.0032750305203169366,17559.802149808314
0.3762050459188057,28.253369066419957,3.834879082442531,2.9304504112160057,361.60938359286524,0.3098303775809108,152.14901519314367,119.44855775204857,-32.7004574410951,614.4529428485108,43.976658410013364,0.012064095782829512,17404.960792546
0.438524225517106,25.369499824900224,3.0293169291536284,2.398873136892601,832.4007428384488,0.0973580867803463,152.52142826812647,80.84580470478845,-71.67562356333802,822.790139921519,55.54083405999532,0.009564205095756699,17449.00261672551
0.3822657300127211,29.219319268722288,7.553830088707502,3.737481839372311,594.9041116674367,1.5022068247980607,233.3683612368907,315.34195965422526,81.97359841733456,1179.3332594606923,78.98128026707239,0.006514158878162241,17502.736805963974
0.37646436921063964,38.737157480585225,4.307168369999267,2.6544484626326015,847.8631279337726,0.5942380360410247,177.56700532744102,166.73154485570592,-10.835460471735104,564.9674927865333,39.96925972258439,0.013699850257415836,17376.142888089977
0.3213631213543506,41.194865917481586,9.342469566018837,3.306230673426046,525.0633254164748,3.539530057976495,289.0995991595417,408.9158768604297,119.81627770088801,1087.967494514825,56.67089965676716,0.010050389045187916,17440.437270996405
0.4563235652608879,40.988774403281376,4.412534899154425,4.487645136710396,267.3191275477195,-0.19014390401164238,286.341315886004,370.377410128213,84.036094242209,2709.001265973901,115.1399705032856,0.005006945719490428,17529.29013378688
0.37338564554922665,29.076532277911475,10.649481788069707,2.8456099310318477,649.3920023664953,4.83466307453965,253.92523365539438,329.006191882767,75.0809582273726,1115.0804010581912,75.99631493712873,0.006763989351528691,17498.335417599443
0.5732209608929264,33.38837718520045,5.8645585545596175,3.7242084504144026,301.4094200912837,0.1700345255465785,270.77846086330027,418.0100100323519,147.23154916905162,2258.247944457804,112.94142887962737,0.004816667022204322,17532.642368736313
0.32491032594385716,49.48877506667574,8.344636057056102,4.1574614932591585,289.64471296674867,2.0403230344527024,339.6937690131896,557.8351210594853,218.14135204629576,1448.0321614452132,62.259576583382376,0.009714058691488649,17446.3625710027
0.38745630541167747,31.707397381127347,10.028549443373109,4.6543422366953315,355.35723464244484,2.162372569477926,341.5015263722174,573.4291450769084,231.92761870469099,1986.015039004474,128.24825983898356,0.003926456667361908,17548.32564966275
0.3796707861794881,34.76291921251381,8.820919403787695,3.147722867039748,738.9334969275841,2.793372773316353,246.27168033471472,366.4660640439639,120.1943837092492,974.3383377395476,59.370744875203755,0.009110364831035098,17456.998147589242
0.5752431457962275,44.294146660654725,3.2885981923040712,3.074798954186837,470.5694259853271,-0.2595478937635902,192.77148743408623,257.64714258980155,64.87565515571532,766.2605068761941,47.53537086885109,0.01164367011835067,17412.367641689958
0.5111161912813704,26.960486366788132,10.641153711196218,4.5780219930967565,563.4517412123905,1.783598616538086,577.3714158876967,671.2958352424143,93.92441935471766,6026.438919201275,352.63945683561957,0.0014194528187254642,17592.4927899661
0.5354547806701049,27.572780697950964,10.206254386627828,3.0125567930642236,670.5855759982994,2.944091075645593,364.73568391900335,453.9468416438689,89.21115772486553,3762.5282499646983,178.64423264347508,0.003032913022136165,17564.067654832514
0.43486461578002455,28.001717002034507,7.924251465545527,2.8484080709808444,189.3673111997939,2.153702219472809,413.47687058677025,274.85218251111394,-138.6246880756563,5392.05427737461,238.162234196061,0.0023129787552752844,17576.75109677894
0.583056429278447,29.148460150467145,3.124822553248503,2.71382672543174,460.85658933846764,-0.19124167734571373,158.41543221606065,144.1231285426197,-14.292303673440955,819.9071852240846,52.899179540331204,0.010212080646818084,17437.588669204684
0.4073580681175936,44.698930353340636,6.0596692386714714,3.0220770398375283,463.2428562675483,1.0848162218234405,261.1051529519298,333.44783617233344,72.34268322040361,1388.9126976838988,69.69320904693463,0.008089314024020218,17474.986510181825
0.5711443017447687,28.309740160848506,5.876568739311963,2.799098296778208,541.0553716227516,0.6542039973186866,221.9928290485062,265.96451812120756,43.971689072701366,1711.4747809134806,90.39523862793578,0.0060014992444660745,17511.76858706062
0.46650978573160706,34.483131225706806,3.9550189382444385,3.3424599888896265,806.9234669773813,-0.0009157735237192988,213.79034554515331,212.65825096560067,-1.1320945795526427,1590.051787046663,81.10025564844082,0.006820512306321514,17497.33962444338
0.48187983150503444,28.004601372215536,10.595852624801394,3.7765951502183714,682.7438591582774,2.6063027820102125,1315.83985971892,540.0133360773425,-775.8265236415775,22974.172103887973,965.3108307241858,0.0005695672208302617,17607.465649487025
0.3323465161319763,29.026765788430254,10.909363256428064,3.4709798844847892,8.864878851747715,4.5210730145599385,278.6524209391995,365.2929403041838,86.6405193649843,1322.8027368988032,88.36550393674251,0.005777419682777606,17515.716308738665
0.4866649603376172,37.236156114361364,10.359212034499102,2.3594500121858704,694.6323036645315,4.5016482506099695,393.6773192071872,442.92727438211807,49.24995517493085,4130.384830977899,163.45970561407105,0.003570178724247243,17554.602376325573
0.33423994217141717,44.377353905380794,5.046810362717617,3.2526819905822917,877.497502736808,0.798311098757456,213.59979837907454,243.48843687975068,29.888638500676137,631.542713188287,42.45648403702186,0.012988150554205099,17388.681257611293
