# This file contains the data of final feasible population (if found)
# of objectives = 2, # of constraints = 14, # of real_var = 5, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
2.066323e+02	1.743262e+01	1.000000e+30	2.164771e+02	1.000000e+30	4.497938e-01	2.212941e+03	7.870590e+02	1.114856e+01	8.885144e+01	1.984481e+01	1.551863e-01	1.000000e+30	1.049417e-02	2.397587e-01	2.760241e+00	5.874874e-01	2.205957e+00	3.406949e+01	4.561310e+00	9.999998e+02	0.000000e+00	1	1.000000e+14
1.465415e+02	4.857023e+03	1.000000e+30	1.565406e+02	1.000000e+30	2.198867e-03	2.388442e+03	6.115583e+02	5.561483e+01	4.438517e+01	1.999903e+01	9.705266e-04	1.000000e+30	1.215776e-02	1.997264e-01	2.800274e+00	5.896049e-01	2.220929e+00	3.344331e+01	3.261431e+00	3.583123e+00	0.000000e+00	1	1.000000e+14
1.467744e+02	2.685189e+03	1.000000e+30	1.567517e+02	1.000000e+30	1.887093e-03	2.389570e+03	6.104304e+02	5.559752e+01	4.440248e+01	1.997729e+01	2.270780e-02	1.000000e+30	1.218233e-02	1.986319e-01	2.801368e+00	5.896441e-01	2.219453e+00	3.354830e+01	3.258341e+00	6.481063e+00	0.000000e+00	1	1.120129e-01
1.469935e+02	1.638823e+03	1.000000e+30	1.569926e+02	1.000000e+30	1.016735e-03	2.389587e+03	6.104134e+02	5.544435e+01	4.455565e+01	1.999908e+01	9.213370e-04	1.000000e+30	1.218284e-02	1.984274e-01	2.801573e+00	5.893588e-01	2.222047e+00	3.358132e+01	3.257768e+00	1.061912e+01	0.000000e+00	1	1.099278e-01
1.465666e+02	4.350247e+03	1.000000e+30	1.565638e+02	1.000000e+30	2.114427e-03	2.388444e+03	6.115560e+02	5.559935e+01	4.440065e+01	1.999719e+01	2.809796e-03	1.000000e+30	1.215780e-02	1.997101e-01	2.800290e+00	5.896358e-01	2.221014e+00	3.344651e+01	3.261382e+00	4.000533e+00	0.000000e+00	1	8.462321e-02
1.466219e+02	3.535615e+03	1.000000e+30	1.566165e+02	1.000000e+30	2.395644e-03	2.388275e+03	6.117251e+02	5.555797e+01	4.444203e+01	1.999463e+01	5.369974e-03	1.000000e+30	1.215596e-02	1.997629e-01	2.800237e+00	5.896723e-01	2.220968e+00	3.344651e+01	3.262478e+00	4.922295e+00	0.000000e+00	1	8.416335e-02
1.467618e+02	2.704349e+03	1.000000e+30	1.567476e+02	1.000000e+30	1.930667e-03	2.389161e+03	6.108389e+02	5.555424e+01	4.444576e+01	1.998583e+01	1.417047e-02	1.000000e+30	1.217022e-02	1.990695e-01	2.800931e+00	5.892153e-01	2.221936e+00	3.351242e+01	3.260276e+00	6.435223e+00	0.000000e+00	1	7.374229e-02
1.466731e+02	3.390790e+03	1.000000e+30	1.566728e+02	1.000000e+30	2.506983e-03	2.389723e+03	6.102767e+02	5.566501e+01	4.433499e+01	1.999976e+01	2.374559e-04	1.000000e+30	1.218690e-02	1.985351e-01	2.801465e+00	5.896441e-01	2.217920e+00	3.354830e+01	3.258341e+00	5.132373e+00	0.000000e+00	1	7.165716e-02
1.465666e+02	4.350247e+03	1.000000e+30	1.565638e+02	1.000000e+30	2.114427e-03	2.388444e+03	6.115560e+02	5.559935e+01	4.440065e+01	1.999719e+01	2.809796e-03	1.000000e+30	1.215780e-02	1.997101e-01	2.800290e+00	5.896358e-01	2.221014e+00	3.344651e+01	3.261382e+00	4.000533e+00	0.000000e+00	1	5.235725e-02
1.473539e+02	1.054830e+03	1.000000e+30	1.573382e+02	1.000000e+30	7.098607e-03	2.388917e+03	6.110830e+02	5.515221e+01	4.484779e+01	1.998430e+01	1.569718e-02	1.000000e+30	1.216339e-02	1.992031e-01	2.800797e+00	5.895291e-01	2.217919e+00	3.354676e+01	3.274257e+00	1.649860e+01	0.000000e+00	1	2.930113e-02
1.473446e+02	1.337147e+03	1.000000e+30	1.572315e+02	1.000000e+30	1.940759e-03	2.390389e+03	6.096108e+02	5.544286e+01	4.455714e+01	1.988689e+01	1.131072e-01	1.000000e+30	1.220671e-02	1.973284e-01	2.802672e+00	5.893573e-01	2.219770e+00	3.369603e+01	3.257778e+00	1.301461e+01	0.000000e+00	1	2.924500e-02
2.064100e+02	1.743428e+01	1.000000e+30	2.164068e+02	1.000000e+30	4.419704e-01	2.201949e+03	7.980506e+02	1.069117e+01	8.930883e+01	1.999680e+01	3.201183e-03	1.000000e+30	1.040301e-02	2.427018e-01	2.757298e+00	5.886260e-01	2.215814e+00	3.381591e+01	4.561310e+00	9.999971e+02	0.000000e+00	1	2.651633e-02
2.034455e+02	1.743632e+01	1.000000e+30	2.133582e+02	1.000000e+30	1.115602e-02	2.185660e+03	8.143398e+02	1.006322e+01	8.993678e+01	1.991265e+01	8.735443e-02	1.000000e+30	1.028428e-02	2.373917e-01	2.762608e+00	5.898212e-01	2.582699e+00	3.408767e+01	3.818645e+00	9.999996e+02	0.000000e+00	1	2.466666e-02
1.469935e+02	1.638823e+03	1.000000e+30	1.569926e+02	1.000000e+30	1.016735e-03	2.389587e+03	6.104134e+02	5.544435e+01	4.455565e+01	1.999908e+01	9.213370e-04	1.000000e+30	1.218284e-02	1.984274e-01	2.801573e+00	5.893588e-01	2.222047e+00	3.358132e+01	3.257768e+00	1.061912e+01	0.000000e+00	1	2.148300e-02
1.479420e+02	6.247664e+02	1.000000e+30	1.579336e+02	1.000000e+30	3.688626e-03	2.384611e+03	6.153887e+02	5.455158e+01	4.544842e+01	1.999159e+01	8.410490e-03	1.000000e+30	1.211650e-02	2.005392e-01	2.799461e+00	5.893689e-01	2.229167e+00	3.348464e+01	3.277696e+00	2.785687e+01	0.000000e+00	1	2.126989e-02
1.471443e+02	1.443031e+03	1.000000e+30	1.570489e+02	1.000000e+30	2.984183e-02	2.352790e+03	6.472099e+02	5.382481e+01	4.617519e+01	1.990454e+01	9.546155e-02	1.000000e+30	1.177414e-02	2.147345e-01	2.785265e+00	5.894996e-01	2.231604e+00	3.231055e+01	3.374047e+00	1.206493e+01	0.000000e+00	1	2.073250e-02
1.477058e+02	7.930677e+02	1.000000e+30	1.576344e+02	1.000000e+30	9.098618e-05	2.387508e+03	6.124915e+02	5.489202e+01	4.510798e+01	1.992861e+01	7.138853e-02	1.000000e+30	1.214840e-02	1.993183e-01	2.800682e+00	5.893589e-01	2.229167e+00	3.356423e+01	3.264758e+00	2.194450e+01	0.000000e+00	1	1.993786e-02
1.466731e+02	3.390790e+03	1.000000e+30	1.566728e+02	1.000000e+30	2.506983e-03	2.389723e+03	6.102767e+02	5.566501e+01	4.433499e+01	1.999976e+01	2.374559e-04	1.000000e+30	1.218690e-02	1.985351e-01	2.801465e+00	5.896441e-01	2.217920e+00	3.354830e+01	3.258341e+00	5.132373e+00	0.000000e+00	1	1.538838e-02
1.466219e+02	3.535615e+03	1.000000e+30	1.566165e+02	1.000000e+30	2.395644e-03	2.388275e+03	6.117251e+02	5.555797e+01	4.444203e+01	1.999463e+01	5.369974e-03	1.000000e+30	1.215596e-02	1.997629e-01	2.800237e+00	5.896723e-01	2.220968e+00	3.344651e+01	3.262478e+00	4.922295e+00	0.000000e+00	1	1.538838e-02
1.824045e+02	2.779667e+01	1.000000e+30	1.921677e+02	1.000000e+30	7.508024e-03	2.245797e+03	7.542026e+02	2.646947e+01	7.353053e+01	1.976319e+01	2.368116e-01	1.000000e+30	1.077583e-02	2.304933e-01	2.769507e+00	5.896361e-01	2.473793e+00	3.342057e+01	3.646927e+00	6.269693e+02	0.000000e+00	1	1.407012e-02
1.840503e+02	2.676162e+01	1.000000e+30	1.940328e+02	1.000000e+30	4.064153e-02	2.246304e+03	7.536962e+02	2.558555e+01	7.441445e+01	1.998251e+01	1.748721e-02	1.000000e+30	1.078091e-02	2.298915e-01	2.770108e+00	5.824229e-01	2.466855e+00	3.356937e+01	3.719323e+00	6.512150e+02	0.000000e+00	1	1.380119e-02
1.472050e+02	1.347464e+03	1.000000e+30	1.571999e+02	1.000000e+30	1.503596e-03	2.390056e+03	6.099444e+02	5.540983e+01	4.459017e+01	1.999491e+01	5.086549e-03	1.000000e+30	1.219678e-02	1.976920e-01	2.802308e+00	5.884372e-01	2.223656e+00	3.365625e+01	3.257929e+00	1.291509e+01	0.000000e+00	1	1.260557e-02
1.476356e+02	7.930699e+02	1.000000e+30	1.576085e+02	1.000000e+30	6.216187e-05	2.387258e+03	6.127420e+02	5.488157e+01	4.511843e+01	1.997289e+01	2.710530e-02	1.000000e+30	1.214558e-02	1.994688e-01	2.800531e+00	5.893832e-01	2.229167e+00	3.354689e+01	3.264758e+00	2.194450e+01	0.000000e+00	1	1.230880e-02
1.471443e+02	1.443031e+03	1.000000e+30	1.570489e+02	1.000000e+30	2.984183e-02	2.352790e+03	6.472099e+02	5.382481e+01	4.617519e+01	1.990454e+01	9.546155e-02	1.000000e+30	1.177414e-02	2.147345e-01	2.785265e+00	5.894996e-01	2.231604e+00	3.231055e+01	3.374047e+00	1.206493e+01	0.000000e+00	1	1.112830e-02
1.475491e+02	8.995830e+02	1.000000e+30	1.575451e+02	1.000000e+30	3.120172e-03	2.390473e+03	6.095266e+02	5.521523e+01	4.478477e+01	1.999600e+01	4.004928e-03	1.000000e+30	1.220922e-02	1.971812e-01	2.802819e+00	5.896390e-01	2.218021e+00	3.372341e+01	3.260661e+00	1.934497e+01	0.000000e+00	1	1.100435e-02
1.485683e+02	5.318333e+02	1.000000e+30	1.583891e+02	1.000000e+30	4.902002e-02	2.339000e+03	6.610002e+02	5.248156e+01	4.751844e+01	1.982086e+01	1.791369e-01	1.000000e+30	1.163213e-02	2.197349e-01	2.780265e+00	5.899624e-01	2.228905e+00	3.202845e+01	3.438166e+00	3.274066e+01	0.000000e+00	1	1.064300e-02
