# This file contains the data of initial population
# of objectives = 2, # of constraints = 12, # of real_var = 5, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
4.668442e+02	3.067560e+01	1.000000e+30	3.276400e+02	1.000000e+30	5.399806e+00	8.369333e+02	1.163067e+03	1.981130e+01	8.018870e+01	-1.192042e+02	1.592042e+02	1.000000e+30	9.704318e-03	3.764264e-01	2.722607e+00	4.037634e+01	1.099595e+01	5.687430e+02	-1.192042e+02	56	1.000000e+14
1.893538e+02	6.548749e+02	1.000000e+30	1.820968e+02	1.000000e+30	1.023489e-01	1.390015e+03	6.099849e+02	5.727744e+01	4.272256e+01	1.274300e+01	2.725700e+01	1.000000e+30	1.317808e-02	3.472431e-01	3.692347e+00	4.032904e+01	3.569214e+00	2.654757e+01	0.000000e+00	1	5.784799e-01
6.310232e+02	1.067341e+02	1.000000e+30	3.619541e+02	1.000000e+30	5.169509e+00	4.842808e+02	1.515719e+03	2.401544e+01	7.598456e+01	-2.490691e+02	2.890691e+02	1.000000e+30	8.309203e-03	3.977861e-01	3.095031e+00	4.234602e+01	1.179698e+01	1.636881e+02	-2.490691e+02	77	1.000000e+14
4.883378e+02	2.219840e+01	1.000000e+30	9.916251e+02	1.000000e+30	7.202973e-01	-1.429733e+04	1.629733e+04	-6.162359e+02	7.162359e+02	5.232873e+02	-4.832873e+02	1.000000e+30	8.021598e-04	4.777409e-01	4.461215e+00	2.913950e+01	7.663821e+00	7.930017e+02	-1.539685e+04	139	1.000000e+14
8.789623e+02	8.950170e+01	1.000000e+30	4.595820e+02	1.000000e+30	4.242821e-01	-4.035205e+03	6.035205e+03	-1.158589e+02	2.158589e+02	-3.993803e+02	4.393803e+02	1.000000e+30	2.960232e-03	5.858195e-01	4.740935e+00	3.746581e+01	8.233035e+00	1.962571e+02	-4.550444e+03	116	1.000000e+14
7.675905e+02	1.051739e+02	1.000000e+30	3.013935e+03	1.000000e+30	2.158432e+00	-4.677536e+04	4.877536e+04	-2.308939e+03	2.408939e+03	2.266345e+03	-2.226345e+03	1.000000e+30	2.155400e-04	4.905311e-01	4.887097e+00	2.681184e+01	1.163960e+01	1.674721e+02	-5.131064e+04	145	1.000000e+14
2.711651e+02	2.093476e+01	1.000000e+30	2.618384e+02	1.000000e+30	-3.130206e-01	-2.819973e+01	2.028200e+03	-3.483127e+01	1.348313e+02	1.067329e+01	2.932671e+01	1.000000e+30	5.246286e-03	5.342505e-01	4.148320e+00	2.816379e+01	4.234265e+00	8.371281e+02	-6.334402e+01	36	1.000000e+14
2.929925e+02	4.372875e+01	1.000000e+30	2.640316e+02	1.000000e+30	4.795830e-01	-2.154266e+02	2.215427e+03	-2.675525e+01	1.267552e+02	-8.960954e+00	4.896095e+01	1.000000e+30	4.854974e-03	5.144059e-01	3.415218e+00	2.733579e+01	5.946387e+00	4.009254e+02	-2.511428e+02	78	1.000000e+14
3.219328e+02	5.284477e+01	1.000000e+30	2.557522e+02	1.000000e+30	6.008706e-01	-1.097731e+01	2.010977e+03	-1.538302e+01	1.153830e+02	-4.618058e+01	8.618058e+01	1.000000e+30	5.269804e-03	5.870206e-01	2.993481e+00	2.913770e+01	6.128197e+00	3.316252e+02	-7.254091e+01	40	1.000000e+14
8.361487e+02	1.142758e+02	1.000000e+30	3.683258e+02	1.000000e+30	-5.782330e-02	-1.336002e+03	3.336002e+03	-2.243118e+01	1.224312e+02	-4.478229e+02	4.878229e+02	1.000000e+30	5.404835e-03	5.602869e-01	4.706879e+00	4.880177e+01	6.332236e+00	1.533333e+02	-1.806314e+03	99	1.000000e+14
7.282394e+02	3.369464e+01	1.000000e+30	4.209818e+02	1.000000e+30	2.766938e+00	-3.558095e+02	2.355810e+03	-7.096049e+01	1.709605e+02	-2.872576e+02	3.272576e+02	1.000000e+30	3.302938e-03	3.854974e-01	4.899844e+00	3.297181e+01	1.139673e+01	5.211307e+02	-7.140276e+02	89	1.000000e+14
3.340516e+02	2.649833e+01	1.000000e+30	2.859649e+02	1.000000e+30	4.142602e+00	8.717825e+02	1.128217e+03	-1.469445e+01	1.146945e+02	-2.808671e+01	6.808671e+01	1.000000e+30	5.386669e-03	3.420088e-01	3.433739e+00	2.628276e+01	1.054850e+01	6.612718e+02	-4.278117e+01	29	1.000000e+14
1.794898e+02	1.772017e+01	1.000000e+30	2.211307e+02	1.000000e+30	3.297806e-02	1.293755e+03	7.062453e+02	1.722164e+01	8.277836e+01	6.164090e+01	-2.164090e+01	1.000000e+30	1.191352e-02	4.417915e-01	2.857356e+00	4.155801e+01	3.334693e+00	9.823614e+02	-2.164090e+01	19	1.000000e+14
2.547685e+02	2.496840e+01	1.000000e+30	2.352577e+02	1.000000e+30	9.409393e-01	1.305203e+03	6.947973e+02	2.955415e+01	7.044585e+01	4.892094e-01	3.951079e+01	1.000000e+30	1.248653e-02	3.658607e-01	3.038790e+00	4.114542e+01	5.428256e+00	6.967815e+02	0.000000e+00	1	1.000000e+14
6.548601e+02	9.513054e+02	1.000000e+30	3.675771e+02	1.000000e+30	5.183759e-01	-2.012102e+03	4.012102e+03	-6.572937e+01	1.657294e+02	-2.672831e+02	3.072831e+02	1.000000e+30	3.475275e-03	5.531336e-01	4.385995e+00	3.412173e+01	7.710313e+00	1.845493e+01	-2.345114e+03	104	1.000000e+14
4.162605e+02	3.319158e+01	1.000000e+30	1.093600e+03	1.000000e+30	1.839761e+00	-1.428692e+04	1.628692e+04	-7.204522e+02	8.204522e+02	6.973400e+02	-6.573400e+02	1.000000e+30	6.506368e-04	4.765363e-01	3.696987e+00	2.537306e+01	9.076138e+00	5.304368e+02	-1.566471e+04	140	1.000000e+14
1.998284e+02	5.310576e+01	1.000000e+30	2.753863e+02	1.000000e+30	2.853494e+00	-4.636075e+02	2.463608e+03	-3.112216e+01	1.311222e+02	9.555793e+01	-5.555793e+01	1.000000e+30	4.621377e-03	4.456468e-01	2.063490e+00	2.803084e+01	7.555803e+00	3.302106e+02	-5.502876e+02	87	1.000000e+14
4.406202e+02	3.317936e+01	1.000000e+30	9.378489e+02	1.000000e+30	3.462959e+00	-1.304510e+04	1.504510e+04	-5.561842e+02	6.561842e+02	5.172287e+02	-4.772287e+02	1.000000e+30	8.647973e-04	4.304899e-01	3.392694e+00	2.749881e+01	1.069290e+01	5.305185e+02	-1.407851e+04	138	1.000000e+14
2.922272e+02	1.446639e+02	1.000000e+30	2.402219e+02	1.000000e+30	3.247770e+00	9.957162e+02	1.004284e+03	1.661245e+01	8.338755e+01	-3.200533e+01	7.200533e+01	1.000000e+30	6.216711e-03	3.451333e-01	3.342845e+00	2.643925e+01	9.337295e+00	1.210252e+02	-3.200533e+01	22	1.000000e+14
5.513221e+02	5.865433e+01	1.000000e+30	3.689038e+02	1.000000e+30	1.874627e-01	-1.405127e+03	3.405127e+03	-5.028118e+01	1.502812e+02	-1.624183e+02	2.024183e+02	1.000000e+30	4.168213e-03	4.600320e-01	4.401917e+00	4.560523e+01	5.818533e+00	2.991095e+02	-1.617826e+03	97	1.000000e+14
7.278230e+02	2.239345e+01	1.000000e+30	6.268875e+02	1.000000e+30	1.264238e+00	-6.132745e+03	8.132745e+03	-2.300032e+02	3.300032e+02	-8.093549e+01	1.209355e+02	1.000000e+30	1.963356e-03	4.042566e-01	4.811445e+00	4.237805e+01	8.606068e+00	7.851808e+02	-6.443683e+03	130	1.000000e+14
2.081832e+02	2.680146e+01	1.000000e+30	2.018961e+02	1.000000e+30	3.790496e-02	1.128537e+03	8.714625e+02	2.505213e+01	7.494787e+01	1.371293e+01	2.628707e+01	1.000000e+30	1.102561e-02	5.747264e-01	2.592917e+00	3.566924e+01	3.817285e+00	6.500861e+02	0.000000e+00	1	4.215201e-01
2.826455e+02	7.604247e+02	1.000000e+30	3.005684e+02	1.000000e+30	2.483374e+00	-7.215490e+02	2.721549e+03	-2.973064e+01	1.297306e+02	3.792291e+01	2.077087e+00	1.000000e+30	4.267038e-03	4.158290e-01	2.589630e+00	3.270509e+01	7.822162e+00	2.306912e+01	-7.512796e+02	90	1.000000e+14
6.287398e+02	4.379029e+01	1.000000e+30	3.365769e+02	1.000000e+30	7.530960e-01	1.409482e+02	1.859052e+03	1.267025e+01	8.732975e+01	-2.721628e+02	3.121628e+02	1.000000e+30	8.579463e-03	3.739003e-01	4.874530e+00	4.790407e+01	7.018795e+00	3.988636e+02	-2.721628e+02	81	1.000000e+14
4.314602e+02	1.876826e+01	1.000000e+30	3.257938e+02	1.000000e+30	1.006317e+00	3.443086e+02	1.655691e+03	-8.234912e+00	1.082349e+02	-8.566632e+01	1.256663e+02	1.000000e+30	7.989787e-03	4.561751e-01	2.997939e+00	4.926742e+01	6.241357e+00	9.311859e+02	-9.390123e+01	47	1.000000e+14
2.329302e+02	4.379728e+01	1.000000e+30	2.117650e+02	1.000000e+30	3.955362e-02	1.337144e+03	6.628558e+02	4.172324e+01	5.827676e+01	-1.165145e+00	4.116514e+01	1.000000e+30	1.272231e-02	3.380587e-01	4.225918e+00	4.345468e+01	3.657031e+00	3.971334e+02	-1.165145e+00	6	1.000000e+14
6.714866e+02	1.643347e+02	1.000000e+30	3.688795e+02	1.000000e+30	3.307742e+00	-1.346807e+02	2.134681e+03	7.076936e+00	9.292306e+01	-2.826071e+02	3.226071e+02	1.000000e+30	6.650752e-03	3.488899e-01	4.335821e+00	3.960792e+01	1.092316e+01	1.064920e+02	-4.172879e+02	85	1.000000e+14
6.995086e+02	8.659606e+01	1.000000e+30	3.287499e+02	1.000000e+30	-6.222802e-02	-4.816011e+02	2.481601e+03	-1.210573e+00	1.012106e+02	-3.507587e+02	3.907587e+02	1.000000e+30	6.580543e-03	5.408935e-01	4.439090e+00	4.926011e+01	5.764273e+00	2.021058e+02	-8.336326e+02	92	1.000000e+14
1.742069e+02	2.891613e+01	1.000000e+30	2.109503e+02	1.000000e+30	3.956938e-01	9.407368e+02	1.059263e+03	1.923282e+01	8.076718e+01	5.674341e+01	-1.674341e+01	1.000000e+30	9.585574e-03	4.516953e-01	2.551368e+00	3.520585e+01	4.184894e+00	6.034219e+02	-1.674341e+01	15	1.000000e+14
1.255649e+02	3.988768e+01	1.000000e+30	1.804304e+02	1.000000e+30	1.134363e+00	1.435508e+03	5.644923e+02	4.483090e+01	5.516910e+01	7.486550e+01	-3.486550e+01	1.000000e+30	1.371771e-02	3.421912e-01	2.260620e+00	3.359983e+01	4.708554e+00	4.356189e+02	-3.486550e+01	25	1.000000e+14
2.606801e+02	8.824993e+01	1.000000e+30	2.447078e+02	1.000000e+30	7.633240e+00	1.231877e+03	7.681228e+02	3.740622e+01	6.259378e+01	4.027716e+00	3.597228e+01	1.000000e+30	9.486725e-03	3.264266e-01	2.258066e+00	3.100417e+01	1.111778e+01	1.977380e+02	0.000000e+00	3	1.000000e+14
3.365064e+02	1.440233e+02	1.000000e+30	2.724072e+02	1.000000e+30	4.541914e+00	1.266669e+03	7.333311e+02	4.990483e+01	5.009517e+01	-4.409925e+01	8.409925e+01	1.000000e+30	1.219866e-02	3.543916e-01	2.332415e+00	4.356364e+01	9.108199e+00	1.208318e+02	-4.409925e+01	32	1.000000e+14
2.928951e+02	8.981383e+01	1.000000e+30	2.374140e+02	1.000000e+30	2.017860e-01	9.022996e+02	1.097700e+03	3.624610e+01	6.375390e+01	-3.548106e+01	7.548106e+01	1.000000e+30	1.011716e-02	4.176905e-01	3.369095e+00	4.721759e+01	4.296284e+00	1.941712e+02	-3.548106e+01	26	1.000000e+14
7.434902e+02	1.237529e+02	1.000000e+30	3.978054e+02	1.000000e+30	4.555043e+00	-2.194083e+02	2.219408e+03	8.919387e+00	9.108061e+01	-3.256848e+02	3.656848e+02	1.000000e+30	7.151913e-03	5.307267e-01	2.529646e+00	4.830935e+01	1.117291e+01	1.413422e+02	-5.450931e+02	86	1.000000e+14
3.165862e+02	4.036273e+01	1.000000e+30	7.255629e+02	1.000000e+30	2.770666e-01	-8.343220e+03	1.034322e+04	-4.263536e+02	5.263536e+02	4.289767e+02	-3.889767e+02	1.000000e+30	1.024824e-03	4.819714e-01	4.178971e+00	2.527285e+01	6.061775e+00	4.360321e+02	-9.158550e+03	133	1.000000e+14
2.199261e+02	1.763186e+01	1.000000e+30	2.513267e+02	1.000000e+30	6.081457e+00	1.267862e+03	7.321379e+02	9.491416e+00	9.050858e+01	5.140063e+01	-1.140063e+01	1.000000e+30	9.788806e-03	3.358943e-01	2.206162e+00	2.906032e+01	9.953800e+00	9.894046e+02	-1.140063e+01	11	1.000000e+14
2.002793e+02	2.545004e+01	1.000000e+30	2.150110e+02	1.000000e+30	-1.208811e-02	1.443581e+03	5.564187e+02	3.544958e+01	6.455042e+01	3.473166e+01	5.268337e+00	1.000000e+30	1.402844e-02	5.898395e-01	2.178495e+00	4.880429e+01	3.112721e+00	6.825276e+02	-1.208811e-02	4	1.000000e+14
1.117890e+03	4.835868e+02	1.000000e+30	5.133484e+02	1.000000e+30	2.300855e+00	-3.217440e+03	5.217440e+03	-8.620176e+01	1.862018e+02	-5.845420e+02	6.245420e+02	1.000000e+30	3.310557e-03	5.478412e-01	4.086840e+00	4.340798e+01	1.121089e+01	3.631029e+01	-3.888184e+03	115	1.000000e+14
1.313706e+02	1.951775e+01	1.000000e+30	1.988890e+02	1.000000e+30	2.919613e-01	1.294142e+03	7.058578e+02	2.065898e+01	7.934102e+01	8.751838e+01	-4.751838e+01	1.000000e+30	1.193069e-02	4.882148e-01	2.114092e+00	3.497602e+01	3.546873e+00	8.918710e+02	-4.751838e+01	33	1.000000e+14
2.895712e+02	7.760408e+02	1.000000e+30	2.273502e+02	1.000000e+30	2.773842e-01	9.039294e+02	1.096071e+03	3.961003e+01	6.038997e+01	-4.222101e+01	8.222101e+01	1.000000e+30	9.374585e-03	4.380904e-01	3.191960e+00	4.478644e+01	4.506508e+00	2.248895e+01	-4.222101e+01	28	1.000000e+14
2.044891e+02	2.936620e+02	1.000000e+30	2.041195e+02	1.000000e+30	2.634852e+00	1.310703e+03	6.892966e+02	5.363304e+01	4.636696e+01	1.963042e+01	2.036958e+01	1.000000e+30	1.255163e-02	3.150827e-01	2.544741e+00	3.542987e+01	7.015928e+00	5.923943e+01	0.000000e+00	1	3.385853e-01
3.364759e+02	5.628358e+01	1.000000e+30	2.827919e+02	1.000000e+30	2.737837e+00	1.193668e+03	8.063322e+02	4.271502e+01	5.728498e+01	-3.368399e+01	7.368399e+01	1.000000e+30	1.247440e-02	3.174266e-01	2.863986e+00	4.723629e+01	7.636894e+00	3.091085e+02	-3.368399e+01	24	1.000000e+14
1.466128e+02	2.321398e+01	1.000000e+30	2.095176e+02	1.000000e+30	5.456685e-01	1.448330e+03	5.516700e+02	3.406267e+01	6.593733e+01	8.290474e+01	-4.290474e+01	1.000000e+30	1.421788e-02	4.262537e-01	2.018680e+00	4.415920e+01	3.760693e+00	7.481274e+02	-4.290474e+01	30	1.000000e+14
5.923812e+02	4.502482e+01	1.000000e+30	1.065376e+03	1.000000e+30	1.809418e+00	-1.539424e+04	1.739424e+04	-6.457288e+02	7.457288e+02	4.929951e+02	-4.529951e+02	1.000000e+30	7.535348e-04	4.271336e-01	4.483820e+00	3.130401e+01	9.630348e+00	3.909894e+02	-1.649297e+04	141	1.000000e+14
3.566137e+02	4.039884e+01	1.000000e+30	2.696336e+02	1.000000e+30	-1.075599e-01	3.495190e+02	1.650481e+03	1.050291e+01	8.949709e+01	-6.698018e+01	1.069802e+02	1.000000e+30	7.993717e-03	4.178255e-01	4.294952e+00	4.714029e+01	4.108707e+00	4.326033e+02	-6.708774e+01	39	1.000000e+14
3.217913e+02	2.173276e+01	1.000000e+30	2.540327e+02	1.000000e+30	1.038797e+00	9.808432e+02	1.019157e+03	1.445009e+00	9.855499e+01	-4.775852e+01	8.775852e+01	1.000000e+30	7.596781e-03	3.965561e-01	3.694099e+00	3.202395e+01	6.685577e+00	8.044844e+02	-4.775852e+01	34	1.000000e+14
